ok,container,mode,width,height,n_bytes,truncated,has_exif,n_exif_tags,exif_orientation,has_icc,n_text_chunks,metadata_keys,generator_marker,jpeg_quality_hint,error,image_path,label,klass,declared_width,declared_height,megapixels,is_1024sq,bytes_per_pixel,is_square,container_is_png,has_icc_int
True,jpeg,RGB,1024,768,125830,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/real/1c846b3f3b01301d.jpg,0,real,1024,768,0.786432,False,0.1600011189778646,0,0,0
True,jpeg,RGB,609,1024,62781,False,False,0,,True,0,,,,,data/audit_sample/sid_set/images/real/007805733c6fa282.jpg,0,real,609,1024,0.623616,False,0.10067252924876847,0,0,1
True,png,RGB,1024,1024,1210994,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/full_synthetic/full_synthetic_003688.png,1,full_synthetic,1024,1024,1.048576,True,1.1548938751220703,1,1,0
True,png,RGB,1024,1024,1117609,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/full_synthetic/full_synthetic_005323.png,1,full_synthetic,1024,1024,1.048576,True,1.0658349990844727,1,1,0
True,jpeg,RGB,1024,683,415673,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/real/4db15ba842baccf8.jpg,0,real,1024,683,0.699392,False,0.5943347936493412,0,0,0
True,jpeg,RGB,1024,1024,118621,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/tampered/tampered_04460.jpg,1,tampered,1024,1024,1.048576,True,0.11312580108642578,1,0,0
True,jpeg,RGB,1024,1024,133412,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/tampered/tampered_02487.jpg,1,tampered,1024,1024,1.048576,True,0.12723159790039062,1,0,0
True,png,RGB,1024,1024,1274732,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/full_synthetic/full_synthetic_005923.png,1,full_synthetic,1024,1024,1.048576,True,1.2156791687011719,1,1,0
True,jpeg,RGB,1024,1024,84303,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/tampered/tampered_08091.jpg,1,tampered,1024,1024,1.048576,True,0.0803976058959961,1,0,0
True,jpeg,RGB,1024,1024,111213,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/tampered/tampered_08371.jpg,1,tampered,1024,1024,1.048576,True,0.10606098175048828,1,0,0
True,png,RGB,1024,1024,948568,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/full_synthetic/full_synthetic_004059.png,1,full_synthetic,1024,1024,1.048576,True,0.9046249389648438,1,1,0
True,png,RGB,1024,1024,942080,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/full_synthetic/full_synthetic_009058.png,1,full_synthetic,1024,1024,1.048576,True,0.8984375,1,1,0
True,jpeg,RGB,1024,1024,93405,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/tampered/tampered_04239.jpg,1,tampered,1024,1024,1.048576,True,0.08907794952392578,1,0,0
True,png,RGB,1024,1024,904192,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/full_synthetic/full_synthetic_001233.png,1,full_synthetic,1024,1024,1.048576,True,0.8623046875,1,1,0
True,jpeg,RGB,1024,1024,93638,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/tampered/tampered_08150.jpg,1,tampered,1024,1024,1.048576,True,0.08930015563964844,1,0,0
True,png,RGB,1024,1024,1469853,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/tampered/tampered_02383.png,1,tampered,1024,1024,1.048576,True,1.4017610549926758,1,1,0
True,jpeg,RGB,1024,826,127046,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/real/11e470f00b04ef4d.jpg,0,real,1024,826,0.845824,False,0.15020382490920098,0,0,0
True,png,RGB,1024,1024,1271784,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/tampered/tampered_03204.png,1,tampered,1024,1024,1.048576,True,1.2128677368164062,1,1,0
True,jpeg,RGB,1024,683,367685,False,False,0,,True,0,,,,,data/audit_sample/sid_set/images/real/ec004e1f245f74fa.jpg,0,real,1024,683,0.699392,False,0.5257209118777453,0,0,1
True,jpeg,RGB,1016,1024,235281,False,False,0,,True,0,,,,,data/audit_sample/sid_set/images/real/aa96c541bcc3cf00.jpg,0,real,1016,1024,1.040384,False,0.2261482298843504,0,0,1
True,jpeg,RGB,1024,1024,169090,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/tampered/tampered_00402.jpg,1,tampered,1024,1024,1.048576,True,0.1612567901611328,1,0,0
True,jpeg,RGB,1024,683,539889,False,False,0,,True,0,,,,,data/audit_sample/sid_set/images/real/1c32ddaf18ffe936.jpg,0,real,1024,683,0.699392,False,0.7719404854502196,0,0,1
True,png,RGB,1024,1024,1229834,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/full_synthetic/full_synthetic_007202.png,1,full_synthetic,1024,1024,1.048576,True,1.172861099243164,1,1,0
True,jpeg,RGB,1024,1024,76214,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/tampered/tampered_08433.jpg,1,tampered,1024,1024,1.048576,True,0.07268333435058594,1,0,0
True,jpeg,RGB,1024,731,575499,False,False,0,,True,0,,,,,data/audit_sample/sid_set/images/real/11f3b74b85484fa9.jpg,0,real,1024,731,0.748544,False,0.7688245447161423,0,0,1
True,jpeg,RGB,1024,680,232835,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/real/22cc3f8c55ba2705.jpg,0,real,1024,680,0.69632,False,0.33437930836397056,0,0,0
True,jpeg,RGB,1024,768,412810,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/real/5fce0a8ce199d5dd.jpg,0,real,1024,768,0.786432,False,0.5249150594075521,0,0,0
True,png,RGB,1024,1024,1102317,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/full_synthetic/full_synthetic_003572.png,1,full_synthetic,1024,1024,1.048576,True,1.0512514114379883,1,1,0
True,jpeg,RGB,1024,1024,139078,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/tampered/tampered_00546.jpg,1,tampered,1024,1024,1.048576,True,0.13263511657714844,1,0,0
True,png,RGB,1024,1024,901971,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/full_synthetic/full_synthetic_007933.png,1,full_synthetic,1024,1024,1.048576,True,0.8601865768432617,1,1,0
True,jpeg,RGB,1024,1024,154652,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/tampered/tampered_01289.jpg,1,tampered,1024,1024,1.048576,True,0.14748764038085938,1,0,0
True,jpeg,RGB,1024,1024,70150,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/tampered/tampered_02846.jpg,1,tampered,1024,1024,1.048576,True,0.06690025329589844,1,0,0
True,jpeg,RGB,1024,1024,163489,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/tampered/tampered_02836.jpg,1,tampered,1024,1024,1.048576,True,0.1559152603149414,1,0,0
True,jpeg,RGB,1024,1024,117721,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/tampered/tampered_005514.jpg,1,tampered,1024,1024,1.048576,True,0.11226749420166016,1,0,0
True,jpeg,RGB,1024,1024,92834,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/tampered/tampered_01609.jpg,1,tampered,1024,1024,1.048576,True,0.08853340148925781,1,0,0
True,jpeg,RGB,1024,1024,130626,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/tampered/tampered_02346.jpg,1,tampered,1024,1024,1.048576,True,0.12457466125488281,1,0,0
True,jpeg,RGB,1024,1024,107446,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/tampered/tampered_02100.jpg,1,tampered,1024,1024,1.048576,True,0.10246849060058594,1,0,0
True,jpeg,RGB,1024,1024,123431,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/tampered/tampered_08870.jpg,1,tampered,1024,1024,1.048576,True,0.11771297454833984,1,0,0
True,jpeg,RGB,1024,768,241878,False,False,0,,True,0,,,,,data/audit_sample/sid_set/images/real/643c7a257906a5ed.jpg,0,real,1024,768,0.786432,False,0.30756378173828125,0,0,1
True,png,RGB,1024,1024,886311,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/full_synthetic/full_synthetic_009151.png,1,full_synthetic,1024,1024,1.048576,True,0.8452520370483398,1,1,0
True,jpeg,RGB,1024,768,268499,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/real/102af2cbd11712c3.jpg,0,real,1024,768,0.786432,False,0.3414141337076823,0,0,0
True,png,RGB,1024,1024,1091642,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/full_synthetic/full_synthetic_005348.png,1,full_synthetic,1024,1024,1.048576,True,1.0410709381103516,1,1,0
True,jpeg,RGB,1024,1024,131787,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/tampered/tampered_05205.jpg,1,tampered,1024,1024,1.048576,True,0.12568187713623047,1,0,0
True,jpeg,RGB,1024,1024,70084,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/tampered/tampered_02287.jpg,1,tampered,1024,1024,1.048576,True,0.06683731079101562,1,0,0
True,jpeg,RGB,683,1024,244582,False,False,0,,True,0,,,,,data/audit_sample/sid_set/images/real/88e1c6e6922a9212.jpg,0,real,683,1024,0.699392,False,0.3497066023060029,0,0,1
True,jpeg,RGB,1024,768,307059,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/real/35889ae5efca8f2a.jpg,0,real,1024,768,0.786432,False,0.3904457092285156,0,0,0
True,jpeg,RGB,1024,765,171672,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/real/53fbfe04eaa94914.jpg,0,real,1024,765,0.78336,False,0.2191482843137255,0,0,0
True,jpeg,RGB,1024,1024,144856,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/tampered/tampered_006119.jpg,1,tampered,1024,1024,1.048576,True,0.13814544677734375,1,0,0
True,png,RGB,1024,1024,866909,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/full_synthetic/full_synthetic_008858.png,1,full_synthetic,1024,1024,1.048576,True,0.8267488479614258,1,1,0
True,png,RGB,1024,1024,859245,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/full_synthetic/full_synthetic_000395.png,1,full_synthetic,1024,1024,1.048576,True,0.8194398880004883,1,1,0
True,jpeg,RGB,1024,1024,100573,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/tampered/tampered_08014.jpg,1,tampered,1024,1024,1.048576,True,0.09591388702392578,1,0,0
True,jpeg,RGB,1024,576,178487,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/real/6515f85733d99cff.jpg,0,real,1024,576,0.589824,False,0.3026106092664931,0,0,0
True,png,RGB,1024,1024,1060369,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/full_synthetic/full_synthetic_005527.png,1,full_synthetic,1024,1024,1.048576,True,1.011246681213379,1,1,0
True,jpeg,RGB,1024,768,345570,False,False,0,,True,0,,,,,data/audit_sample/sid_set/images/real/ed1df3459e05b609.jpg,0,real,1024,768,0.786432,False,0.43941497802734375,0,0,1
True,jpeg,RGB,1024,683,246241,False,False,0,,True,0,,,,,data/audit_sample/sid_set/images/real/4e80741699e507a1.jpg,0,real,1024,683,0.699392,False,0.3520786626098097,0,0,1
True,png,RGB,1024,1024,1279705,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/full_synthetic/full_synthetic_008125.png,1,full_synthetic,1024,1024,1.048576,True,1.2204217910766602,1,1,0
True,jpeg,RGB,1024,1024,140983,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/tampered/tampered_05368.jpg,1,tampered,1024,1024,1.048576,True,0.13445186614990234,1,0,0
True,png,RGB,1024,1024,984354,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/full_synthetic/full_synthetic_009337.png,1,full_synthetic,1024,1024,1.048576,True,0.9387531280517578,1,1,0
True,jpeg,RGB,1024,1024,312121,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/real/38f248cba9f7de95.jpg,0,real,1024,1024,1.048576,True,0.29766178131103516,1,0,0
True,jpeg,RGB,1024,916,1198765,False,False,0,,True,0,,,,,data/audit_sample/sid_set/images/real/14238b0d06abbc94.jpg,0,real,1024,916,0.937984,False,1.2780228660616813,0,0,1
True,png,RGB,1024,1024,1267790,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/full_synthetic/full_synthetic_009216.png,1,full_synthetic,1024,1024,1.048576,True,1.2090587615966797,1,1,0
True,jpeg,RGB,1024,1024,174270,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/tampered/tampered_08487.jpg,1,tampered,1024,1024,1.048576,True,0.1661968231201172,1,0,0
True,jpeg,RGB,1024,1024,99024,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/tampered/tampered_06044.jpg,1,tampered,1024,1024,1.048576,True,0.0944366455078125,1,0,0
True,png,RGB,1024,1024,1232759,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/full_synthetic/full_synthetic_002906.png,1,full_synthetic,1024,1024,1.048576,True,1.1756505966186523,1,1,0
True,png,RGB,1024,1024,1227657,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/full_synthetic/full_synthetic_008923.png,1,full_synthetic,1024,1024,1.048576,True,1.1707849502563477,1,1,0
True,png,RGB,1024,1024,853741,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/full_synthetic/full_synthetic_006164.png,1,full_synthetic,1024,1024,1.048576,True,0.8141908645629883,1,1,0
True,png,RGB,1024,1024,1152738,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/full_synthetic/full_synthetic_007223.png,1,full_synthetic,1024,1024,1.048576,True,1.0993366241455078,1,1,0
True,jpeg,RGB,1024,1024,72497,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/tampered/tampered_08092.jpg,1,tampered,1024,1024,1.048576,True,0.0691385269165039,1,0,0
True,jpeg,RGB,1024,683,248036,False,False,0,,True,0,,,,,data/audit_sample/sid_set/images/real/05a83bd1eab3c8c9.jpg,0,real,1024,683,0.699392,False,0.35464517752562225,0,0,1
True,jpeg,RGB,1024,768,188544,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/real/e5c83ca30e93dfe3.jpg,0,real,1024,768,0.786432,False,0.23974609375,0,0,0
True,png,RGB,1024,1024,943320,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/full_synthetic/full_synthetic_003444.png,1,full_synthetic,1024,1024,1.048576,True,0.8996200561523438,1,1,0
True,jpeg,RGB,1024,1024,192010,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/tampered/tampered_05725.jpg,1,tampered,1024,1024,1.048576,True,0.18311500549316406,1,0,0
True,png,RGB,1024,1024,1251930,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/full_synthetic/full_synthetic_007007.png,1,full_synthetic,1024,1024,1.048576,True,1.1939334869384766,1,1,0
True,png,RGB,1024,1024,971248,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/full_synthetic/full_synthetic_004823.png,1,full_synthetic,1024,1024,1.048576,True,0.9262542724609375,1,1,0
True,png,RGB,1024,1024,1354462,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/full_synthetic/full_synthetic_002480.png,1,full_synthetic,1024,1024,1.048576,True,1.2917156219482422,1,1,0
True,jpeg,RGB,1024,1024,181119,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/tampered/tampered_07821.jpg,1,tampered,1024,1024,1.048576,True,0.1727285385131836,1,0,0
True,jpeg,RGB,1024,575,124397,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/real/afe0019e7db29d99.jpg,0,real,1024,575,0.5888,False,0.2112720788043478,0,0,0
True,png,RGB,1024,1024,1137490,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/full_synthetic/full_synthetic_006596.png,1,full_synthetic,1024,1024,1.048576,True,1.0847949981689453,1,1,0
True,jpeg,RGB,996,1024,512621,False,False,0,,True,0,,,,,data/audit_sample/sid_set/images/real/31fceea2dd27deb4.jpg,0,real,996,1024,1.019904,False,0.5026169129643574,0,0,1
True,png,RGB,1024,1024,941160,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/tampered/tampered_03759.png,1,tampered,1024,1024,1.048576,True,0.8975601196289062,1,1,0
True,png,RGB,1024,1024,1363772,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/full_synthetic/full_synthetic_007116.png,1,full_synthetic,1024,1024,1.048576,True,1.3005943298339844,1,1,0
True,jpeg,RGB,1024,1024,125986,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/tampered/tampered_03796.jpg,1,tampered,1024,1024,1.048576,True,0.12014961242675781,1,0,0
True,png,RGB,1024,1024,813778,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/full_synthetic/full_synthetic_007617.png,1,full_synthetic,1024,1024,1.048576,True,0.7760791778564453,1,1,0
True,png,RGB,1024,1024,1113789,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/full_synthetic/full_synthetic_003364.png,1,full_synthetic,1024,1024,1.048576,True,1.0621919631958008,1,1,0
True,png,RGB,1024,1024,1096217,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/full_synthetic/full_synthetic_006837.png,1,full_synthetic,1024,1024,1.048576,True,1.0454339981079102,1,1,0
True,png,RGB,1024,1024,1471175,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/full_synthetic/full_synthetic_009368.png,1,full_synthetic,1024,1024,1.048576,True,1.4030218124389648,1,1,0
True,png,RGB,1024,1024,1181678,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/full_synthetic/full_synthetic_009374.png,1,full_synthetic,1024,1024,1.048576,True,1.1269359588623047,1,1,0
True,jpeg,RGB,1024,1024,97715,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/tampered/tampered_04077.jpg,1,tampered,1024,1024,1.048576,True,0.09318828582763672,1,0,0
True,jpeg,RGB,1024,1024,79281,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/tampered/tampered_006101.jpg,1,tampered,1024,1024,1.048576,True,0.0756082534790039,1,0,0
True,png,RGB,1024,1024,1103000,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/full_synthetic/full_synthetic_009827.png,1,full_synthetic,1024,1024,1.048576,True,1.0519027709960938,1,1,0
True,jpeg,RGB,1024,680,652761,False,False,0,,True,0,,,,,data/audit_sample/sid_set/images/real/6200daf629f6f2f0.jpg,0,real,1024,680,0.69632,False,0.9374439912683824,0,0,1
True,jpeg,RGB,1024,1024,163551,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/tampered/tampered_02700.jpg,1,tampered,1024,1024,1.048576,True,0.1559743881225586,1,0,0
True,png,RGB,1024,1024,936602,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/full_synthetic/full_synthetic_006355.png,1,full_synthetic,1024,1024,1.048576,True,0.8932132720947266,1,1,0
True,png,RGB,1024,1024,1442632,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/full_synthetic/full_synthetic_006211.png,1,full_synthetic,1024,1024,1.048576,True,1.3758010864257812,1,1,0
True,png,RGB,1024,1024,1253572,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/full_synthetic/full_synthetic_005099.png,1,full_synthetic,1024,1024,1.048576,True,1.1954994201660156,1,1,0
True,jpeg,RGB,1024,1024,133659,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/tampered/tampered_07521.jpg,1,tampered,1024,1024,1.048576,True,0.12746715545654297,1,0,0
True,jpeg,RGB,1024,683,280921,False,False,0,,True,0,,,,,data/audit_sample/sid_set/images/real/002162dd05ae3e34.jpg,0,real,1024,683,0.699392,False,0.40166458867130306,0,0,1
True,jpeg,RGB,1024,1024,138818,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/tampered/tampered_02407.jpg,1,tampered,1024,1024,1.048576,True,0.1323871612548828,1,0,0
True,png,RGB,1024,1024,1123980,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/full_synthetic/full_synthetic_007719.png,1,full_synthetic,1024,1024,1.048576,True,1.0719108581542969,1,1,0
True,png,RGB,1024,1024,1002003,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/full_synthetic/full_synthetic_006159.png,1,full_synthetic,1024,1024,1.048576,True,0.9555845260620117,1,1,0
True,png,RGB,1024,1024,1019643,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/full_synthetic/full_synthetic_007402.png,1,full_synthetic,1024,1024,1.048576,True,0.972407341003418,1,1,0
True,jpeg,RGB,1024,1024,78068,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/tampered/tampered_05596.jpg,1,tampered,1024,1024,1.048576,True,0.07445144653320312,1,0,0
True,jpeg,RGB,1024,1024,92410,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/tampered/tampered_02785.jpg,1,tampered,1024,1024,1.048576,True,0.08812904357910156,1,0,0
True,jpeg,RGB,1024,557,333259,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/real/66d05bfe025c8338.jpg,0,real,1024,557,0.570368,False,0.584287687948833,0,0,0
True,jpeg,RGB,1024,1024,146396,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/tampered/tampered_07805.jpg,1,tampered,1024,1024,1.048576,True,0.13961410522460938,1,0,0
True,jpeg,RGB,1024,1024,156537,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/tampered/tampered_06377.jpg,1,tampered,1024,1024,1.048576,True,0.14928531646728516,1,0,0
True,jpeg,RGB,1024,683,317700,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/real/2f34a8dae4e90d1a.jpg,0,real,1024,683,0.699392,False,0.4542516928989751,0,0,0
True,jpeg,RGB,1024,1024,153652,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/tampered/tampered_006676.jpg,1,tampered,1024,1024,1.048576,True,0.14653396606445312,1,0,0
True,png,RGB,1024,1024,930388,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/full_synthetic/full_synthetic_002029.png,1,full_synthetic,1024,1024,1.048576,True,0.8872871398925781,1,1,0
True,jpeg,RGB,1024,768,161082,False,False,0,,True,0,,,,,data/audit_sample/sid_set/images/real/016b96410076ff40.jpg,0,real,1024,768,0.786432,False,0.20482635498046875,0,0,1
True,jpeg,RGB,1024,682,102804,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/real/02c3db5613e4bd68.jpg,0,real,1024,682,0.698368,False,0.14720605755131966,0,0,0
True,png,RGB,1024,1024,1450879,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/full_synthetic/full_synthetic_007024.png,1,full_synthetic,1024,1024,1.048576,True,1.3836660385131836,1,1,0
True,jpeg,RGB,1024,1024,113555,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/real/175310f3f18ec562.jpg,0,real,1024,1024,1.048576,True,0.10829448699951172,1,0,0
True,png,RGB,1024,1024,1160486,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/full_synthetic/full_synthetic_005490.png,1,full_synthetic,1024,1024,1.048576,True,1.1067256927490234,1,1,0
True,jpeg,RGB,1024,1024,39181,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/tampered/tampered_05568.jpg,1,tampered,1024,1024,1.048576,True,0.03736591339111328,1,0,0
True,jpeg,RGB,1024,680,362927,False,False,0,,True,0,,,,,data/audit_sample/sid_set/images/real/ef6ec496926fda55.jpg,0,real,1024,680,0.69632,False,0.5212072035845589,0,0,1
True,jpeg,RGB,1024,1024,77862,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/tampered/tampered_07137.jpg,1,tampered,1024,1024,1.048576,True,0.07425498962402344,1,0,0
True,jpeg,RGB,1024,768,190036,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/real/8b2c53c056e10fd4.jpg,0,real,1024,768,0.786432,False,0.24164326985677084,0,0,0
True,jpeg,RGB,1024,1024,140532,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/tampered/tampered_006321.jpg,1,tampered,1024,1024,1.048576,True,0.13402175903320312,1,0,0
True,jpeg,RGB,1024,1024,194140,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/tampered/tampered_006209.jpg,1,tampered,1024,1024,1.048576,True,0.18514633178710938,1,0,0
True,jpeg,RGB,683,1024,218797,False,False,0,,True,0,,,,,data/audit_sample/sid_set/images/real/800951d5973e4fa4.jpg,0,real,683,1024,0.699392,False,0.31283886575768666,0,0,1
True,png,RGB,1024,1024,641782,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/full_synthetic/full_synthetic_001359.png,1,full_synthetic,1024,1024,1.048576,True,0.6120510101318359,1,1,0
True,png,RGB,1024,1024,941807,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/full_synthetic/full_synthetic_007318.png,1,full_synthetic,1024,1024,1.048576,True,0.8981771469116211,1,1,0
True,jpeg,RGB,1024,1024,98474,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/tampered/tampered_08063.jpg,1,tampered,1024,1024,1.048576,True,0.09391212463378906,1,0,0
True,jpeg,RGB,1024,614,162973,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/real/34adc7a4b40a7a57.jpg,0,real,1024,614,0.628736,False,0.2592073620724756,0,0,0
True,jpeg,RGB,1024,681,167737,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/real/6370d3e771f96940.jpg,0,real,1024,681,0.697344,False,0.240536951633627,0,0,0
True,png,RGB,1024,1024,1141187,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/full_synthetic/full_synthetic_009097.png,1,full_synthetic,1024,1024,1.048576,True,1.0883207321166992,1,1,0
True,png,RGB,1024,1024,1200050,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/full_synthetic/full_synthetic_009013.png,1,full_synthetic,1024,1024,1.048576,True,1.1444568634033203,1,1,0
True,png,RGB,1024,1024,1167850,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/full_synthetic/full_synthetic_003041.png,1,full_synthetic,1024,1024,1.048576,True,1.113748550415039,1,1,0
True,jpeg,RGB,1024,683,901830,False,False,0,,True,0,,,,,data/audit_sample/sid_set/images/real/f7413f5701558957.jpg,0,real,1024,683,0.699392,False,1.2894485495973647,0,0,1
True,jpeg,RGB,1024,768,240923,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/real/dd5ea55eff30e362.jpg,0,real,1024,768,0.786432,False,0.3063494364420573,0,0,0
True,jpeg,RGB,1024,768,125709,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/real/2cdb0e1f31aef2c4.jpg,0,real,1024,768,0.786432,False,0.15984725952148438,0,0,0
True,jpeg,RGB,1024,1024,98567,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/tampered/tampered_05509.jpg,1,tampered,1024,1024,1.048576,True,0.09400081634521484,1,0,0
True,jpeg,RGB,1024,1024,150769,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/tampered/tampered_01839.jpg,1,tampered,1024,1024,1.048576,True,0.1437845230102539,1,0,0
True,jpeg,RGB,1024,1024,179142,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/tampered/tampered_01056.jpg,1,tampered,1024,1024,1.048576,True,0.17084312438964844,1,0,0
True,png,RGB,1024,1024,675462,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/full_synthetic/full_synthetic_007080.png,1,full_synthetic,1024,1024,1.048576,True,0.6441707611083984,1,1,0
True,jpeg,RGB,1024,1024,73042,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/tampered/tampered_06135.jpg,1,tampered,1024,1024,1.048576,True,0.06965827941894531,1,0,0
True,jpeg,RGB,1024,683,123487,False,False,0,,False,0,,,,,data/audit_sample/sid_set/images/real/ae53b5c1eae9d776.jpg,0,real,1024,683,0.699392,False,0.17656335788799415,0,0,0
